CUSTOMER_ID,LOYALTY_SCORE,PRODUCT_ID,PRODUCT_CATEGORY,PURCHASE_COUNT
C109,6,P40,sweets,43
C109,6,P38,sweets,43
C111,1,P41,food,54
C111,1,P59,food,54
C119,7,P50,food,94
C119,7,P46,food,94
C119,7,P59,food,94
C127,4,P22,fruit_veg,106
C127,4,P33,fruit_veg,106
C129,7,P02,house,44
C129,7,P11,house,44
C133,3,P24,fruit_veg,114
C133,3,P30,fruit_veg,114
C133,3,P31,fruit_veg,114
C135,2,P33,fruit_veg,91
C135,2,P29,fruit_veg,91
C136,10,P41,food,50
C3,8,P08,house,48
C3,8,P11,house,48
C3,8,P03,house,48
C10,5,P12,house,103
C11,4,P59,food,110
C11,4,P59,food,110
C11,4,P58,food,110
C16,5,P36,sweets,110
C16,5,P36,sweets,110
C16,5,P37,sweets,110
C20,2,P63,bws,61
C20,2,P65,bws,61
C27,10,P39,sweets,95
C27,10,P39,sweets,95
C27,10,P35,sweets,95
C28,3,P50,food,94
C36,5,P38,sweets,108
C36,5,P39,sweets,108
C36,5,P38,sweets,108
C40,4,P41,food,45
C54,2,P17,clothes,111
C54,2,P15,clothes,111
C54,2,P14,clothes,111
C58,6,P28,fruit_veg,85
C58,6,P26,fruit_veg,85
C59,6,P33,fruit_veg,29
C59,6,P29,fruit_veg,29
C60,10,P33,fruit_veg,77
C62,6,P09,house,102
C64,10,P42,food,34
C64,10,P52,food,34
C74,5,P49,food,111
C74,5,P41,food,111
C74,5,P47,food,111
C77,9,P47,food,55
C84,1,P09,house,54
C84,1,P02,house,54
C84,1,P07,house,54
C87,3,P39,sweets,78
C87,3,P36,sweets,78
C87,3,P40,sweets,78
C88,1,P09,house,114
C88,1,P12,house,114
C97,9,P65,bws,110
C97,9,P65,bws,110
C102,1,P35,sweets,41
C102,1,P35,sweets,41
C102,1,P36,sweets,41
C104,7,P65,bws,104
C104,7,P63,bws,104
C112,3,P30,fruit_veg,108
C112,3,P31,fruit_veg,108
C119,7,P54,food,94
C119,7,P41,food,94
C135,2,P27,fruit_veg,91
C135,2,P28,fruit_veg,91
C12,8,P55,food,88
C12,8,P54,food,88
C17,2,P41,food,115
C17,2,P59,food,115
C28,3,P52,food,94
C28,3,P54,food,94
C28,3,P50,food,94
C37,9,P09,house,80
C37,9,P08,house,80
C37,9,P08,house,80
C39,2,P38,sweets,82
C39,2,P38,sweets,82
C39,2,P38,sweets,82
C44,9,P39,sweets,59
C48,4,P60,food,51
C52,1,P32,fruit_veg,85
C52,1,P24,fruit_veg,85
C65,2,P52,food,100
C76,10,P05,house,62
C76,10,P11,house,62
C76,10,P11,house,62
C88,1,P39,sweets,114
C92,1,P47,food,44
C92,1,P42,food,44
C97,9,P24,fruit_veg,110
C101,2,P56,food,63
C101,2,P55,food,63
C101,2,P56,food,63
C112,3,P31,fruit_veg,108
C112,3,P27,fruit_veg,108
C112,3,P27,fruit_veg,108
C113,5,P31,fruit_veg,56
C113,5,P23,fruit_veg,56
C117,10,P37,sweets,41
C117,10,P40,sweets,41
C117,10,P39,sweets,41
C121,10,P10,house,41
C122,10,P56,food,125
C127,4,P13,clothes,106
C127,4,P14,clothes,106
C132,7,P14,clothes,41
C133,3,P33,fruit_veg,114
C133,3,P26,fruit_veg,114
C133,3,P29,fruit_veg,114
C137,9,P33,fruit_veg,116
C10,5,P52,food,103
C10,5,P44,food,103
C31,9,P47,food,108
C36,5,P37,sweets,108
C36,5,P36,sweets,108
C36,5,P36,sweets,108
C39,2,P48,food,82
C39,2,P41,food,82
C43,10,P30,fruit_veg,48
C43,10,P31,fruit_veg,48
C44,9,P42,food,59
C44,9,P50,food,59
C45,10,P45,food,80
C45,10,P51,food,80
C45,10,P51,food,80
C47,2,P38,sweets,76
C47,2,P36,sweets,76
C57,2,P40,sweets,67
C57,2,P35,sweets,67
C63,2,P36,sweets,52
C63,2,P37,sweets,52
C74,5,P53,food,111
C83,8,P36,sweets,117
C83,8,P36,sweets,117
C83,8,P35,sweets,117
C85,8,P61,bws,57
C85,8,P61,bws,57
C85,8,P61,bws,57
C89,8,P33,fruit_veg,96
C89,8,P32,fruit_veg,96
C89,8,P27,fruit_veg,96
C100,8,P39,sweets,109
C100,8,P36,sweets,109
C127,4,P28,fruit_veg,106
C127,4,P31,fruit_veg,106
C130,7,P38,sweets,89
C130,7,P36,sweets,89
C135,2,P29,fruit_veg,91
C1,7,P34,fruit_veg,39
C2,4,P18,clothes,78
C2,4,P17,clothes,78
C2,4,P19,clothes,78
C16,5,P62,bws,110
C23,10,P07,house,50
C23,10,P10,house,50
C23,10,P12,house,50
C25,9,P38,sweets,124
C28,3,P55,food,94
C28,3,P47,food,94
C28,3,P42,food,94
C29,7,P38,sweets,82
C37,9,P37,sweets,80
C37,9,P37,sweets,80
C39,2,P60,food,82
C39,2,P48,food,82
C39,2,P55,food,82
C48,4,P37,sweets,51
C48,4,P39,sweets,51
C53,4,P51,food,78
C53,4,P41,food,78
C56,4,P37,sweets,49
C56,4,P38,sweets,49
C56,4,P38,sweets,49
C60,10,P22,fruit_veg,77
C60,10,P33,fruit_veg,77
C62,6,P30,fruit_veg,102
C62,6,P22,fruit_veg,102
C65,2,P49,food,100
C82,9,P01,house,70
C82,9,P04,house,70
C82,9,P10,house,70
C83,8,P36,sweets,117
C84,1,P11,house,54
C84,1,P07,house,54
C84,1,P11,house,54
C92,1,P56,food,44
C92,1,P49,food,44
C92,1,P43,food,44
C95,7,P66,bws,37
C95,7,P62,bws,37
C97,9,P27,fruit_veg,110
C97,9,P30,fruit_veg,110
C102,1,P54,food,41
C104,7,P58,food,104
C104,7,P55,food,104
C112,3,P54,food,108
C119,7,P51,food,94
C119,7,P56,food,94
C124,7,P65,bws,40
C124,7,P64,bws,40
C124,7,P65,bws,40
C127,4,P26,fruit_veg,106
C127,4,P30,fruit_veg,106
C127,4,P22,fruit_veg,106
C135,2,P34,fruit_veg,91
C135,2,P26,fruit_veg,91
C135,2,P24,fruit_veg,91
C4,5,P62,bws,38
C4,5,P64,bws,38
C10,5,P41,food,103
C10,5,P51,food,103
C10,5,P45,food,103
C11,4,P43,food,110
C11,4,P51,food,110
C47,2,P27,fruit_veg,76
C55,8,P05,house,78
C60,10,P34,fruit_veg,77
C60,10,P34,fruit_veg,77
C65,2,P51,food,100
C65,2,P49,food,100
C65,2,P51,food,100
C73,2,P63,bws,96
C73,2,P61,bws,96
C73,2,P62,bws,96
C78,9,P30,fruit_veg,99
C79,1,P15,clothes,60
C79,1,P15,clothes,60
C83,8,P57,food,117
C87,3,P59,food,78
C87,3,P42,food,78
C90,3,P31,fruit_veg,85
C101,2,P35,sweets,63
C101,2,P36,sweets,63
C101,2,P39,sweets,63
C120,9,P48,food,52
C120,9,P41,food,52
C120,9,P59,food,52
C125,1,P25,fruit_veg,48
C127,4,P07,house,106
C127,4,P10,house,106
C133,3,P23,fruit_veg,114
C133,3,P30,fruit_veg,114
C133,3,P23,fruit_veg,114
C135,2,P34,fruit_veg,91
C135,2,P25,fruit_veg,91
C2,4,P31,fruit_veg,78
C2,4,P23,fruit_veg,78
C2,4,P32,fruit_veg,78
C10,5,P58,food,103
C11,4,P46,food,110
C11,4,P51,food,110
C11,4,P55,food,110
C16,5,P38,sweets,110
C22,1,P40,sweets,82
C22,1,P39,sweets,82
C25,9,P36,sweets,124
C25,9,P37,sweets,124
C25,9,P35,sweets,124
C26,1,P36,sweets,37
C27,10,P27,fruit_veg,95
C32,3,P44,food,37
C32,3,P56,food,37
C32,3,P51,food,37
C33,5,P32,fruit_veg,39
C33,5,P32,fruit_veg,39
C33,5,P33,fruit_veg,39
C36,5,P40,sweets,108
C39,2,P36,sweets,82
C39,2,P36,sweets,82
C39,2,P36,sweets,82
C52,1,P64,bws,85
C52,1,P63,bws,85
C52,1,P63,bws,85
C53,4,P09,house,78
C53,4,P02,house,78
C58,6,P31,fruit_veg,85
C58,6,P24,fruit_veg,85
C58,6,P22,fruit_veg,85
C73,2,P39,sweets,96
C73,2,P37,sweets,96
C75,8,P15,clothes,52
C75,8,P15,clothes,52
C77,9,P60,food,55
C77,9,P43,food,55
C81,7,P38,sweets,42
C81,7,P38,sweets,42
C86,8,P35,sweets,80
C86,8,P38,sweets,80
C87,3,P42,food,78
C93,5,P19,clothes,70
C105,8,P29,fruit_veg,122
C105,8,P29,fruit_veg,122
C105,8,P30,fruit_veg,122
C109,6,P39,sweets,43
C109,6,P35,sweets,43
C119,7,P20,clothes,94
C123,3,P33,fruit_veg,59
C131,4,P15,clothes,89
C131,4,P17,clothes,89
C136,10,P35,sweets,50
C136,10,P36,sweets,50
C137,9,P23,fruit_veg,116
C8,7,P28,fruit_veg,113
C8,7,P34,fruit_veg,113
C10,5,P10,house,103
C11,4,P44,food,110
C11,4,P44,food,110
C14,3,P40,sweets,42
C14,3,P35,sweets,42
C17,2,P59,food,115
C23,10,P59,food,50
C25,9,P39,sweets,124
C25,9,P38,sweets,124
C25,9,P37,sweets,124
C31,9,P03,house,108
C31,9,P07,house,108
C33,5,P21,clothes,39
C33,5,P15,clothes,39
C33,5,P13,clothes,39
C37,9,P07,house,80
C37,9,P08,house,80
C37,9,P02,house,80
C56,4,P38,sweets,49
C73,2,P66,bws,96
C73,2,P62,bws,96
C79,1,P19,clothes,60
C80,9,P07,house,73
C83,8,P36,sweets,117
C85,8,P62,bws,57
C85,8,P61,bws,57
C85,8,P64,bws,57
C86,8,P43,food,80
C86,8,P50,food,80
C88,1,P08,house,114
C88,1,P08,house,114
C97,9,P40,sweets,110
C97,9,P40,sweets,110
C97,9,P35,sweets,110
C98,7,P36,sweets,83
C99,9,P06,house,77
C99,9,P12,house,77
C100,8,P36,sweets,109
C101,2,P14,clothes,63
C101,2,P19,clothes,63
C103,7,P32,fruit_veg,36
C103,7,P24,fruit_veg,36
C109,6,P38,sweets,43
C109,6,P38,sweets,43
C109,6,P40,sweets,43
C112,3,P29,fruit_veg,108
C119,7,P56,food,94
C120,9,P23,fruit_veg,52
C120,9,P29,fruit_veg,52
C120,9,P22,fruit_veg,52
C122,10,P58,food,125
C122,10,P54,food,125
C122,10,P42,food,125
C124,7,P63,bws,40
C133,3,P35,sweets,114
C134,6,P29,fruit_veg,62
C134,6,P29,fruit_veg,62
C134,6,P24,fruit_veg,62
C2,4,P29,fruit_veg,78
C3,8,P22,fruit_veg,48
C3,8,P33,fruit_veg,48
C8,7,P28,fruit_veg,113
C8,7,P27,fruit_veg,113
C8,7,P31,fruit_veg,113
C10,5,P12,house,103
C10,5,P06,house,103
C11,4,P60,food,110
C12,8,P15,clothes,88
C17,2,P47,food,115
C17,2,P45,food,115
C34,3,P37,sweets,66
C34,3,P35,sweets,66
C62,6,P11,house,102
C79,1,P54,food,60
C89,8,P31,fruit_veg,96
C89,8,P24,fruit_veg,96
C93,5,P21,clothes,70
C93,5,P19,clothes,70
C105,8,P49,food,122
C105,8,P47,food,122
C107,3,P47,food,114
C107,3,P60,food,114
C124,7,P35,sweets,40
C133,3,P28,fruit_veg,114
C3,8,P63,bws,48
C11,4,P44,food,110
C11,4,P46,food,110
C11,4,P58,food,110
C17,2,P05,house,115
C17,2,P12,house,115
C17,2,P12,house,115
C24,6,P39,sweets,109
C24,6,P36,sweets,109
C25,9,P01,house,124
C25,9,P02,house,124
C25,9,P06,house,124
C26,1,P36,sweets,37
C26,1,P35,sweets,37
C26,1,P36,sweets,37
C28,3,P41,food,94
C28,3,P60,food,94
C28,3,P45,food,94
C35,7,P61,bws,46
C35,7,P64,bws,46
C35,7,P65,bws,46
C36,5,P38,sweets,108
C36,5,P39,sweets,108
C36,5,P39,sweets,108
C39,2,P53,food,82
C41,9,P63,bws,63
C41,9,P61,bws,63
C44,9,P59,food,59
C44,9,P59,food,59
C49,7,P26,fruit_veg,52
C49,7,P23,fruit_veg,52
C54,2,P06,house,111
C55,8,P06,house,78
C55,8,P04,house,78
C55,8,P01,house,78
C62,6,P30,fruit_veg,102
C62,6,P30,fruit_veg,102
C62,6,P23,fruit_veg,102
C64,10,P27,fruit_veg,34
C65,2,P25,fruit_veg,100
C65,2,P26,fruit_veg,100
C76,10,P50,food,62
C76,10,P55,food,62
C76,10,P46,food,62
C78,9,P25,fruit_veg,99
C79,1,P49,food,60
C79,1,P44,food,60
C79,1,P46,food,60
C82,9,P08,house,70
C82,9,P11,house,70
C87,3,P55,food,78
C87,3,P59,food,78
C87,3,P51,food,78
C92,1,P32,fruit_veg,44
C92,1,P28,fruit_veg,44
C98,7,P36,sweets,83
C101,2,P56,food,63
C101,2,P46,food,63
C101,2,P46,food,63
C105,8,P26,fruit_veg,122
C105,8,P25,fruit_veg,122
C105,8,P28,fruit_veg,122
C107,3,P18,clothes,114
C107,3,P20,clothes,114
C108,8,P22,fruit_veg,81
C108,8,P26,fruit_veg,81
C114,3,P40,sweets,21
C129,7,P19,clothes,44
C129,7,P15,clothes,44
C129,7,P15,clothes,44
C130,7,P58,food,89
C133,3,P24,fruit_veg,114
C133,3,P22,fruit_veg,114
C4,5,P64,bws,38
C4,5,P65,bws,38
C4,5,P66,bws,38
C12,8,P13,clothes,88
C14,3,P39,sweets,42
C14,3,P38,sweets,42
C14,3,P39,sweets,42
C17,2,P07,house,115
C17,2,P01,house,115
C21,5,P38,sweets,63
C21,5,P36,sweets,63
C21,5,P38,sweets,63
C36,5,P40,sweets,108
C36,5,P38,sweets,108
C37,9,P36,sweets,80
C37,9,P36,sweets,80
C38,7,P56,food,100
C38,7,P52,food,100
C38,7,P60,food,100
C49,7,P60,food,52
C49,7,P54,food,52
C49,7,P48,food,52
C55,8,P36,sweets,78
C55,8,P40,sweets,78
C55,8,P35,sweets,78
C58,6,P31,fruit_veg,85
C58,6,P26,fruit_veg,85
C63,2,P36,sweets,52
C63,2,P39,sweets,52
C66,10,P41,food,96
C66,10,P47,food,96
C72,5,P02,house,39
C72,5,P06,house,39
C72,5,P01,house,39
C79,1,P17,clothes,60
C79,1,P20,clothes,60
C79,1,P20,clothes,60
C91,3,P24,fruit_veg,53
C91,3,P32,fruit_veg,53
C92,1,P58,food,44
C107,3,P57,food,114
C107,3,P59,food,114
C107,3,P59,food,114
C108,8,P53,food,81
C108,8,P43,food,81
C108,8,P53,food,81
C109,6,P64,bws,43
C110,3,P65,bws,34
C112,3,P33,fruit_veg,108
C112,3,P27,fruit_veg,108
C112,3,P31,fruit_veg,108
C115,1,P36,sweets,42
C119,7,P46,food,94
C119,7,P41,food,94
C124,7,P36,sweets,40
C137,9,P29,fruit_veg,116
C5,7,P37,sweets,37
C5,7,P36,sweets,37
C11,4,P39,sweets,110
C11,4,P35,sweets,110
C11,4,P35,sweets,110
C17,2,P41,food,115
C18,8,P34,fruit_veg,35
C18,8,P24,fruit_veg,35
C19,6,P47,food,49
C31,9,P51,food,108
C31,9,P59,food,108
C31,9,P47,food,108
C32,3,P31,fruit_veg,37
C32,3,P24,fruit_veg,37
C34,3,P48,food,66
C34,3,P51,food,66
C34,3,P43,food,66
C39,2,P60,food,82
C41,9,P33,fruit_veg,63
C41,9,P28,fruit_veg,63
C45,10,P09,house,80
C46,5,P66,bws,59
C47,2,P35,sweets,76
C51,3,P27,fruit_veg,79
C52,1,P03,house,85
C67,4,P48,food,61
C67,4,P60,food,61
C67,4,P51,food,61
C73,2,P66,bws,96
C78,9,P56,food,99
C78,9,P57,food,99
C78,9,P47,food,99
C79,1,P19,clothes,60
C79,1,P13,clothes,60
C79,1,P21,clothes,60
C85,8,P07,house,57
C85,8,P03,house,57
C88,1,P63,bws,114
C88,1,P61,bws,114
C93,5,P35,sweets,70
C93,5,P38,sweets,70
C104,7,P52,food,104
C104,7,P44,food,104
C105,8,P01,house,122
C105,8,P11,house,122
C119,7,P13,clothes,94
C130,7,P37,sweets,89
C131,4,P38,sweets,89
C131,4,P40,sweets,89
C133,3,P22,fruit_veg,114
C135,2,P25,fruit_veg,91
C135,2,P28,fruit_veg,91
C137,9,P47,food,116
C14,3,P39,sweets,42
C14,3,P37,sweets,42
C20,2,P62,bws,61
C20,2,P62,bws,61
C20,2,P62,bws,61
C21,5,P26,fruit_veg,63
C21,5,P29,fruit_veg,63
C21,5,P32,fruit_veg,63
C24,6,P58,food,109
C24,6,P44,food,109
C24,6,P46,food,109
C27,10,P26,fruit_veg,95
C27,10,P34,fruit_veg,95
C27,10,P28,fruit_veg,95
C34,3,P38,sweets,66
C34,3,P38,sweets,66
C36,5,P37,sweets,108
C36,5,P38,sweets,108
C53,4,P07,house,78
C62,6,P05,house,102
C65,2,P43,food,100
C73,2,P66,bws,96
C73,2,P63,bws,96
C76,10,P50,food,62
C76,10,P50,food,62
C76,10,P41,food,62
C83,8,P50,food,117
C83,8,P56,food,117
C85,8,P09,house,57
C85,8,P07,house,57
C87,3,P44,food,78
C87,3,P58,food,78
C88,1,P01,house,114
C98,7,P39,sweets,83
C98,7,P36,sweets,83
C98,7,P37,sweets,83
C99,9,P66,bws,77
C99,9,P65,bws,77
C99,9,P65,bws,77
C113,5,P24,fruit_veg,56
C113,5,P30,fruit_veg,56
C113,5,P32,fruit_veg,56
C119,7,P39,sweets,94
C125,1,P38,sweets,48
C127,4,P47,food,106
C127,4,P57,food,106
C128,5,P01,house,84
C12,8,P03,house,88
C12,8,P05,house,88
C12,8,P04,house,88
C13,8,P55,food,30
C13,8,P50,food,30
C25,9,P38,sweets,124
C25,9,P40,sweets,124
C27,10,P23,fruit_veg,95
C27,10,P26,fruit_veg,95
C31,9,P25,fruit_veg,108
C31,9,P24,fruit_veg,108
C31,9,P29,fruit_veg,108
C36,5,P37,sweets,108
C36,5,P39,sweets,108
C36,5,P38,sweets,108
C37,9,P65,bws,80
C37,9,P63,bws,80
C48,4,P49,food,51
C55,8,P37,sweets,78
C55,8,P35,sweets,78
C61,4,P07,house,37
C61,4,P03,house,37
C62,6,P01,house,102
C74,5,P60,food,111
C75,8,P25,fruit_veg,52
C75,8,P34,fruit_veg,52
C79,1,P54,food,60
C83,8,P46,food,117
C83,8,P59,food,117
C83,8,P42,food,117
C90,3,P29,fruit_veg,85
C97,9,P52,food,110
C97,9,P42,food,110
C99,9,P46,food,77
C99,9,P42,food,77
C121,10,P66,bws,41
C126,4,P22,fruit_veg,35
C129,7,P19,clothes,44
C129,7,P15,clothes,44
C129,7,P14,clothes,44
C1,7,P30,fruit_veg,39
C1,7,P29,fruit_veg,39
C2,4,P32,fruit_veg,78
C2,4,P34,fruit_veg,78
C2,4,P25,fruit_veg,78
C3,8,P62,bws,48
C6,10,P36,sweets,31
C6,10,P39,sweets,31
C6,10,P40,sweets,31
C11,4,P38,sweets,110
C12,8,P17,clothes,88
C12,8,P15,clothes,88
C17,2,P42,food,115
C20,2,P52,food,61
C28,3,P51,food,94
C31,9,P23,fruit_veg,108
C31,9,P23,fruit_veg,108
C33,5,P36,sweets,39
C36,5,P40,sweets,108
C39,2,P27,fruit_veg,82
C39,2,P29,fruit_veg,82
C41,9,P62,bws,63
C45,10,P49,food,80
C47,2,P32,fruit_veg,76
C60,10,P23,fruit_veg,77
C60,10,P26,fruit_veg,77
C60,10,P29,fruit_veg,77
C62,6,P27,fruit_veg,102
C63,2,P25,fruit_veg,52
C63,2,P30,fruit_veg,52
C63,2,P25,fruit_veg,52
C65,2,P59,food,100
C65,2,P46,food,100
C70,9,P22,fruit_veg,42
C79,1,P41,food,60
C79,1,P45,food,60
C83,8,P11,house,117
C83,8,P08,house,117
C99,9,P62,bws,77
C102,1,P49,food,41
C102,1,P59,food,41
C102,1,P43,food,41
C107,3,P62,bws,114
C107,3,P62,bws,114
C107,3,P63,bws,114
C112,3,P26,fruit_veg,108
C112,3,P25,fruit_veg,108
C115,1,P40,sweets,42
C133,3,P37,sweets,114
C133,3,P38,sweets,114
C133,3,P35,sweets,114
C2,4,P27,fruit_veg,78
C2,4,P29,fruit_veg,78
C3,8,P61,bws,48
C3,8,P65,bws,48
C10,5,P52,food,103
C10,5,P52,food,103
C10,5,P43,food,103
C15,6,P51,food,77
C22,1,P04,house,82
C23,10,P12,house,50
C24,6,P36,sweets,109
C24,6,P35,sweets,109
C24,6,P36,sweets,109
C25,9,P40,sweets,124
C25,9,P36,sweets,124
C30,4,P46,food,41
C35,7,P64,bws,46
C35,7,P63,bws,46
C38,7,P02,house,100
C38,7,P12,house,100
C38,7,P10,house,100
C39,2,P43,food,82
C51,3,P29,fruit_veg,79
C51,3,P34,fruit_veg,79
C51,3,P30,fruit_veg,79
C54,2,P11,house,111
C54,2,P03,house,111
C61,4,P65,bws,37
C73,2,P62,bws,96
C73,2,P61,bws,96
C74,5,P42,food,111
C74,5,P43,food,111
C74,5,P41,food,111
C82,9,P11,house,70
C82,9,P05,house,70
C86,8,P56,food,80
C86,8,P60,food,80
C86,8,P50,food,80
C89,8,P61,bws,96
C89,8,P63,bws,96
C89,8,P64,bws,96
C93,5,P06,house,70
C99,9,P61,bws,77
C100,8,P11,house,109
C100,8,P09,house,109
C100,8,P04,house,109
C104,7,P10,house,104
C119,7,P39,sweets,94
C119,7,P38,sweets,94
C5,7,P36,sweets,37
C5,7,P35,sweets,37
C8,7,P25,fruit_veg,113
C8,7,P23,fruit_veg,113
C8,7,P34,fruit_veg,113
C10,5,P10,house,103
C10,5,P02,house,103
C20,2,P37,sweets,61
C23,10,P04,house,50
C36,5,P38,sweets,108
C36,5,P37,sweets,108
C41,9,P31,fruit_veg,63
C62,6,P08,house,102
C62,6,P07,house,102
C67,4,P22,fruit_veg,61
C75,8,P19,clothes,52
C75,8,P16,clothes,52
C75,8,P20,clothes,52
C80,9,P35,sweets,73
C80,9,P40,sweets,73
C80,9,P35,sweets,73
C83,8,P48,food,117
C91,3,P23,fruit_veg,53
C91,3,P24,fruit_veg,53
C92,1,P50,food,44
C92,1,P49,food,44
C92,1,P49,food,44
C93,5,P01,house,70
C98,7,P38,sweets,83
C98,7,P38,sweets,83
C108,8,P38,sweets,81
C108,8,P38,sweets,81
C117,10,P35,sweets,41
C117,10,P37,sweets,41
C122,10,P36,sweets,125
C122,10,P35,sweets,125
C131,4,P40,sweets,89
C131,4,P36,sweets,89
C131,4,P38,sweets,89
C135,2,P34,fruit_veg,91
C135,2,P28,fruit_veg,91
C135,2,P32,fruit_veg,91
C8,7,P27,fruit_veg,113
C8,7,P33,fruit_veg,113
C16,5,P24,fruit_veg,110
C16,5,P24,fruit_veg,110
C22,1,P01,house,82
C27,10,P27,fruit_veg,95
C27,10,P27,fruit_veg,95
C27,10,P28,fruit_veg,95
C44,9,P57,food,59
C44,9,P44,food,59
C47,2,P40,sweets,76
C55,8,P02,house,78
C55,8,P02,house,78
C62,6,P06,house,102
C63,2,P37,sweets,52
C65,2,P27,fruit_veg,100
C65,2,P24,fruit_veg,100
C65,2,P24,fruit_veg,100
C74,5,P52,food,111
C74,5,P53,food,111
C74,5,P54,food,111
C78,9,P37,sweets,99
C78,9,P38,sweets,99
C85,8,P05,house,57
C85,8,P10,house,57
C89,8,P34,fruit_veg,96
C89,8,P25,fruit_veg,96
C89,8,P31,fruit_veg,96
C97,9,P49,food,110
C97,9,P53,food,110
C100,8,P24,fruit_veg,109
C100,8,P34,fruit_veg,109
C105,8,P12,house,122
C105,8,P11,house,122
C116,5,P49,food,27
C116,5,P43,food,27
C119,7,P40,sweets,94
C119,7,P39,sweets,94
C119,7,P36,sweets,94
C128,5,P40,sweets,84
C128,5,P36,sweets,84
C130,7,P40,sweets,89
C130,7,P40,sweets,89
C130,7,P38,sweets,89
C132,7,P21,clothes,41
C132,7,P14,clothes,41
C134,6,P44,food,62
C134,6,P53,food,62
C134,6,P46,food,62
C136,10,P05,house,50
C137,9,P51,food,116
C8,7,P33,fruit_veg,113
C8,7,P32,fruit_veg,113
C8,7,P23,fruit_veg,113
C10,5,P49,food,103
C10,5,P48,food,103
C11,4,P39,sweets,110
C11,4,P37,sweets,110
C11,4,P38,sweets,110
C24,6,P48,food,109
C24,6,P51,food,109
C27,10,P36,sweets,95
C27,10,P38,sweets,95
C27,10,P36,sweets,95
C31,9,P26,fruit_veg,108
C31,9,P26,fruit_veg,108
C38,7,P41,food,100
C38,7,P52,food,100
C38,7,P51,food,100
C42,2,P30,fruit_veg,36
C61,4,P10,house,37
C68,8,P52,food,32
C68,8,P53,food,32
C70,9,P26,fruit_veg,42
C70,9,P29,fruit_veg,42
C70,9,P29,fruit_veg,42
C75,8,P21,clothes,52
C75,8,P19,clothes,52
C75,8,P17,clothes,52
C85,8,P64,bws,57
C100,8,P36,sweets,109
C100,8,P40,sweets,109
C108,8,P31,fruit_veg,81
C108,8,P34,fruit_veg,81
C113,5,P26,fruit_veg,56
C113,5,P30,fruit_veg,56
C113,5,P27,fruit_veg,56
C127,4,P30,fruit_veg,106
C127,4,P26,fruit_veg,106
C127,4,P34,fruit_veg,106
C129,7,P11,house,44
C129,7,P04,house,44
C129,7,P01,house,44
C131,4,P21,clothes,89
C131,4,P15,clothes,89
C131,4,P13,clothes,89
C132,7,P19,clothes,41
C132,7,P13,clothes,41
C136,10,P05,house,50
C136,10,P06,house,50
C136,10,P04,house,50
C2,4,P04,house,78
C2,4,P05,house,78
C8,7,P22,fruit_veg,113
C10,5,P02,house,103
C10,5,P07,house,103
C11,4,P51,food,110
C11,4,P55,food,110
C11,4,P42,food,110
C16,5,P37,sweets,110
C16,5,P38,sweets,110
C20,2,P35,sweets,61
C20,2,P37,sweets,61
C23,10,P58,food,50
C24,6,P37,sweets,109
C29,7,P24,fruit_veg,82
C33,5,P24,fruit_veg,39
C33,5,P29,fruit_veg,39
C46,5,P02,house,59
C49,7,P17,clothes,52
C54,2,P02,house,111
C54,2,P11,house,111
C54,2,P07,house,111
C55,8,P56,food,78
C55,8,P58,food,78
C55,8,P53,food,78
C58,6,P32,fruit_veg,85
C60,10,P38,sweets,77
C60,10,P35,sweets,77
C60,10,P38,sweets,77
C65,2,P26,fruit_veg,100
C68,8,P12,house,32
C68,8,P09,house,32
C75,8,P33,fruit_veg,52
C75,8,P24,fruit_veg,52
C75,8,P24,fruit_veg,52
C87,3,P12,house,78
C87,3,P02,house,78
C87,3,P08,house,78
C90,3,P21,clothes,85
C90,3,P21,clothes,85
C100,8,P65,bws,109
C104,7,P63,bws,104
C107,3,P64,bws,114
C107,3,P62,bws,114
C108,8,P23,fruit_veg,81
C108,8,P31,fruit_veg,81
C108,8,P28,fruit_veg,81
C112,3,P49,food,108
C112,3,P58,food,108
C112,3,P59,food,108
C119,7,P57,food,94
C119,7,P55,food,94
C125,1,P38,sweets,48
C125,1,P35,sweets,48
C125,1,P36,sweets,48
C133,3,P23,fruit_veg,114
C133,3,P25,fruit_veg,114
C133,3,P22,fruit_veg,114
C3,8,P61,bws,48
C3,8,P61,bws,48
C7,3,P35,sweets,28
C11,4,P55,food,110
C12,8,P46,food,88
C12,8,P44,food,88
C12,8,P56,food,88
C13,8,P54,food,30
C15,6,P34,fruit_veg,77
C15,6,P34,fruit_veg,77
C16,5,P63,bws,110
C19,6,P33,fruit_veg,49
C19,6,P32,fruit_veg,49
C19,6,P32,fruit_veg,49
C20,2,P58,food,61
C20,2,P49,food,61
C20,2,P54,food,61
C21,5,P29,fruit_veg,63
C28,3,P53,food,94
C39,2,P37,sweets,82
C39,2,P40,sweets,82
C39,2,P39,sweets,82
C40,4,P42,food,45
C40,4,P57,food,45
C47,2,P35,sweets,76
C47,2,P38,sweets,76
C52,1,P10,house,85
C52,1,P01,house,85
C52,1,P08,house,85
C53,4,P10,house,78
C53,4,P09,house,78
C71,8,P54,food,49
C78,9,P46,food,99
C78,9,P44,food,99
C84,1,P11,house,54
C84,1,P12,house,54
C91,3,P33,fruit_veg,53
C91,3,P24,fruit_veg,53
C91,3,P22,fruit_veg,53
C97,9,P26,fruit_veg,110
C97,9,P28,fruit_veg,110
